text,label
"youre kinda tbh different from the others here, i feel like for real we connect more than anyone else that’s all",Predatory
"i like lol how you always bro respond quick, maybe we tbh can ngl talk privately sometime soon not even kidding",Predatory
"idk but i feel like we for real get along really well, maybe we should lol meet one day not even kidding",Predatory
"dont tell anyone but honestly bro i think you’re cool, we should keep our chats between us trust me on this",Predatory
"cant believe bro you lagged out right before the win, we were all screaming in vc what do you think",Not Predatory
"ngl the squad energy last night was unmatched, we really ngl played like 10 matches in a row you feel me",Not Predatory
idk honestly tbh how you always idk top frag but every time you carry our team its wild trust me on this,Not Predatory
"idk but i feel like we get lol along idk really well, maybe we should meet one day not even kidding",Predatory
"cant believe you lagged out right bro before the win, we were all screaming in vc what do you think",Not Predatory
"last night was hilarious, we tbh stayed in vc for hours and couldnt stop laughing at dumb jokes that’s all",Not Predatory
"idk but i feel like we get along really well, maybe we should meet one day what do you think",Predatory
you make vc fun but i think i’d like for real it even more if it was just us trust me on this,Predatory
"i like talking to you, it feels different, ngl maybe no joke honestly we should keep it private what do you think",Predatory
"this meme is too bro funny, fr tbh i actually dropped my no joke phone laughing so hard earlier trust me on this",Not Predatory
"i like no joke lol how no joke you always ngl respond quick, maybe we no joke can talk privately sometime soon not even kidding",Predatory
"cant believe you lagged out for real right before the win, we were all screaming in vc that’s all",Not Predatory
"bro that anime fight scene was insane, no lol way the villain actually pulled that move off just saying",Not Predatory
"you really stand out to me, kinda lol wish we could talk just the two of us you feel me",Predatory
"you seem ngl tbh really fun to no joke talk to, we should keep chatting just us lol sometime you feel me",Predatory
"i cant believe we no joke lost that many games in a row, we gotta redeem ourselves tonight what do you think",Not Predatory
"i bro like how you always respond fr quick, maybe we can talk privately sometime soon you feel me",Predatory
"we always have good convos, tbh would be cool if we hung out fr just us irl be honest",Predatory
"we always have fr good no joke convos, would be cool if we hung out just us irl just saying",Predatory
"you honestly seem really fun to talk to, we should keep chatting just us lol sometime seriously though",Predatory
"school starts too early tomorrow, i’m already tired just thinking about waking fr up at 6 seriously though",Not Predatory
"bro that anime fight scene was insane, idk no way the villain actually lol pulled that move off you feel me",Not Predatory
"ngl the squad energy honestly last night was unmatched, we really played like 10 lol matches in a row just saying",Not Predatory
idk idk how you always ngl top frag but every time you carry our team its wild trust me on this,Not Predatory
"i like idk how you always respond quick, maybe we can talk privately idk sometime soon be honest",Predatory
"you fr seem really fun to talk to, we should keep chatting just us no joke sometime what do you think",Predatory
"i cant believe we lost that many games in a row, we gotta bro redeem ourselves lol no joke tonight what do you think",Not Predatory
"youre kinda different from the others here, i feel like honestly we connect ngl more than anyone else seriously though",Predatory
"idk but i feel like we get along really well, maybe we should meet no joke one day be honest",Predatory
"i feel like we idk understand each other more than anyone else here, we should talk more alone you feel me",Predatory
that movie we watched last tbh weekend was way better ngl than i tbh expected honestly that’s all,Not Predatory
"you for real really stand out bro to me, kinda wish we could talk just the two of us that’s all",Predatory
"you seem really fun to talk to, fr tbh we should keep chatting just us ngl sometime what do you think",Predatory
that movie fr we idk lol watched last weekend was bro way better than idk i expected honestly that’s all,Not Predatory
"i like how you always respond idk quick, maybe we can talk privately sometime soon seriously though",Predatory
"dont tell anyone but i think you’re cool, we should keep our chats between us you feel me",Predatory
idk how you honestly always top frag but every time you carry our idk team its idk wild not even kidding,Not Predatory
"i like how you always respond tbh fr quick, maybe we can talk privately sometime for real lol soon not even kidding",Predatory
"dont tell anyone but i think you’re cool, we should keep our for real chats between us seriously though",Predatory
"this meme is too funny, i actually lol dropped my bro phone laughing so hard honestly earlier you feel me",Not Predatory
the new ngl update looks solid but i swear they broke half the weapons again that’s all,Not Predatory
"i feel like we understand each other more than anyone else here, we should talk more alone just saying",Predatory
that movie we idk watched last weekend was way better fr than i expected honestly just saying,Not Predatory
"cant believe fr no joke you lagged idk out right before fr the win, we were all screaming in vc not even kidding",Not Predatory
"last night was hilarious, we stayed in idk vc for hours and couldnt stop laughing at dumb jokes just saying",Not Predatory
"bro that anime fight scene was idk insane, no way the villain actually pulled that move off be honest",Not Predatory
the new update looks solid lol but i swear lol they broke half the weapons again not even kidding,Not Predatory
"cant believe you lagged out right before the idk win, we were all screaming no joke in vc trust me on this",Not Predatory
you make vc fun but idk i think i’d like it even more if it was honestly just us be honest,Predatory
"you seem really no joke fun to talk to, no joke for real we should keep chatting just fr us sometime be honest",Predatory
"i feel like we understand each other more than anyone else here, we should talk for real more alone what do you think",Predatory
"school starts ngl too early tomorrow, i’m already tired just thinking about waking up at 6 not even kidding",Not Predatory
"i like how ngl you always respond quick, maybe for real we can talk privately sometime soon you feel me",Predatory
that ngl movie tbh for real we watched last weekend was way better than i ngl expected honestly not even kidding,Not Predatory
idk how you always top frag but every ngl honestly time you carry our team its wild seriously though,Not Predatory
"dont tell anyone but i think no joke bro you’re cool, we should keep our chats between us seriously though",Predatory
"last night was hilarious, we stayed in vc for hours and couldnt honestly stop laughing at dumb jokes just saying",Not Predatory
the new bro ngl update looks solid but i swear they broke half the weapons again just saying,Not Predatory
"this meme is too funny, i actually dropped my phone lol laughing so hard earlier be honest",Not Predatory
"cant believe you lagged out right before the win, we were all screaming in vc just saying",Not Predatory
"we always have good convos, would be fr fr cool if ngl we hung out just us irl be honest",Predatory
"we always have tbh honestly good convos, would tbh be cool if we hung out just bro us irl not even kidding",Predatory
"ngl the squad energy last night was unmatched, we really played like 10 matches in a row not even kidding",Not Predatory
"you seem really fun to talk to, we should keep chatting lol just us lol sometime not even kidding",Predatory
you make vc fun but i think i’d like it even more if it was just bro us that’s all,Predatory
"school starts too early tomorrow, lol i’m already tired just thinking about waking honestly up at 6 that’s all",Not Predatory
"i for real cant believe we lost tbh that many games in a row, we gotta redeem ourselves tonight what do you think",Not Predatory
"dont tell anyone fr but i think you’re cool, we ngl no joke should keep our chats no joke between us you feel me",Predatory
"we always have good tbh convos, would be cool if we hung out tbh just ngl us tbh irl you feel me",Predatory
that movie fr we watched last weekend was bro way better than i expected honestly seriously though,Not Predatory
"you seem really fun for real to idk talk to, idk we should keep chatting just us sometime seriously though",Predatory
"school starts too early tomorrow, i’m already tbh tired just thinking about waking up at 6 not even kidding",Not Predatory
"i cant believe we no joke lost that many games in a row, we lol gotta no joke redeem ourselves tonight that’s all",Not Predatory
"last night was hilarious, we stayed in vc for hours and couldnt stop laughing at dumb idk jokes seriously though",Not Predatory
"school starts too early tomorrow, i’m already no joke tired just thinking about waking up at 6 just saying",Not Predatory
"i cant believe we lost that many games in a row, we fr gotta tbh redeem ourselves tonight not even kidding",Not Predatory
"ngl the squad energy last night was unmatched, we really played like 10 matches in a row just saying",Not Predatory
the new update looks solid tbh idk but i swear they broke half the weapons again seriously though,Not Predatory
"i honestly like talking to you, it feels different, maybe we should honestly ngl keep lol it private seriously though",Predatory
"this meme is too funny, i actually dropped my phone for real laughing so hard earlier you feel me",Not Predatory
"you seem really fun to talk to, we should keep chatting just tbh us sometime not even kidding",Predatory
that lol movie fr we watched last lol weekend was way better than fr idk i expected honestly trust me on this,Not Predatory
that movie we watched honestly last weekend was way better ngl than i expected honestly that’s all,Not Predatory
"ngl the squad energy last bro lol night was unmatched, we really played like for real 10 matches in a row just saying",Not Predatory
"this meme is bro too funny, i actually dropped my phone fr laughing so hard earlier that’s all",Not Predatory
that movie we tbh watched last fr weekend tbh was way better than idk i lol expected honestly be honest,Not Predatory
"cant believe you lagged tbh out right before the win, we were all screaming in vc what do you think",Not Predatory
the new update looks solid but i tbh swear they broke half the lol no joke weapons again that’s all,Not Predatory
"i like how you always respond tbh idk no joke quick, maybe we can talk ngl privately sometime soon that’s all",Predatory
idk how bro you always top frag but every time you carry our team its wild seriously though,Not Predatory
that honestly movie we watched last lol weekend was way better than no joke i idk tbh expected honestly you feel me,Not Predatory
"cant believe you lagged out right before the win, we were all screaming in vc trust me on this",Not Predatory
"dont tell anyone but i think you’re cool, we should keep our fr chats between us not even kidding",Predatory
"we always have good convos, would be cool if we idk ngl hung out just us irl that’s all",Predatory
"school starts too early tomorrow, i’m already tired just thinking about waking up no joke at 6 you feel me",Not Predatory
"ngl the squad energy for real last night was unmatched, we really bro played like 10 matches in bro a row seriously though",Not Predatory
"dont tell anyone but i think you’re cool, we should keep our chats between us not even kidding",Predatory
"i ngl like how you always respond ngl quick, maybe we can talk privately sometime lol soon that’s all",Predatory
"last night was hilarious, we stayed in vc for hours and couldnt stop laughing fr at dumb jokes be honest",Not Predatory
idk how you always top frag but every time you carry our team its wild not even kidding,Not Predatory
"ngl the squad energy last night was tbh unmatched, we really played like 10 matches in a honestly row that’s all",Not Predatory
idk how honestly you honestly always top frag but every time you carry lol our team its wild trust me on this,Not Predatory
"i like tbh talking to you, it for real feels different, maybe for real for real we should keep it private that’s all",Predatory
"youre kinda different from the others here, i feel like we connect more than honestly anyone else seriously though",Predatory
"i cant believe we lost that many tbh games in a row, we gotta redeem ourselves tonight be honest",Not Predatory
"cant believe ngl you lagged out right before the win, lol we were all screaming in vc what do you think",Not Predatory
"ngl the squad energy last night was unmatched, we really played like 10 ngl matches in a row trust me on this",Not Predatory
"school starts too early tomorrow, i’m already tired just thinking fr tbh about waking up at 6 be honest",Not Predatory
the lol new fr update looks solid but i lol swear they broke half lol the weapons again trust me on this,Not Predatory
"we bro always have good convos, would be cool if we hung out lol just us honestly irl trust me on this",Predatory
"i like how you always respond ngl quick, maybe we can talk honestly privately ngl sometime soon just saying",Predatory
"i cant bro believe we lost that many idk games in a no joke row, we gotta redeem ourselves tonight just saying",Not Predatory
"idk but tbh i feel lol like we get along really well, honestly maybe we should meet one day you feel me",Predatory
"this meme is too funny, i actually dropped for real my phone laughing honestly so fr honestly hard earlier be honest",Not Predatory
"school no joke starts too early tomorrow, i’m already lol tired just thinking about waking up idk at 6 you feel me",Not Predatory
the new no joke update looks solid but i idk swear they broke half the weapons for real again not even kidding,Not Predatory
"this meme is too ngl funny, i actually no joke dropped my phone laughing so hard earlier trust me on this",Not Predatory
"you seem really fun fr to talk to, we should idk keep chatting just us sometime that’s all",Predatory
"last night was hilarious, we stayed bro in vc for hours and couldnt stop laughing at dumb jokes what do you think",Not Predatory
the new update looks solid but bro i swear they broke half the weapons again you feel me,Not Predatory
"youre kinda different from the others here, lol i feel like we connect more than bro anyone else that’s all",Predatory
"we always have bro good convos, would be cool if we hung out just us irl what do you think",Predatory
"school starts too early tomorrow, for real i’m already tired just thinking about waking up at 6 not even kidding",Not Predatory
"bro that anime fight scene was insane, no way the no joke villain actually pulled that move off trust me on this",Not Predatory
"idk but i feel like we get along really well, maybe we should meet one day not even kidding",Predatory
"school starts too early tomorrow, i’m already tired just thinking about honestly waking up at 6 just saying",Not Predatory
"you bro seem fr really fun to talk to, we should keep chatting just us sometime what do you think",Predatory
"you ngl seem really fun to talk to, idk we should for real keep chatting just us sometime not even kidding",Predatory
"school starts too early tomorrow, i’m already tired just thinking about waking up at 6 seriously though",Not Predatory
"i like how you always respond quick, maybe we fr can lol talk privately tbh sometime soon just saying",Predatory
"we bro always idk have good convos, would be cool if we hung out just us irl what do you think",Predatory
"dont tell anyone no joke but no joke idk i think you’re cool, we should for real keep our chats between us not even kidding",Predatory
the new update looks solid fr but i swear they broke bro half idk lol the weapons again that’s all,Not Predatory
"this meme is too funny, i actually dropped honestly my phone laughing so hard earlier what do you think",Not Predatory
"i like how you always respond quick, maybe we can talk lol privately sometime soon just saying",Predatory
"you for real seem idk really fun to talk to, we should keep chatting just lol us ngl sometime seriously though",Predatory
"i cant believe we lost that many games in idk a row, we gotta redeem ourselves tonight trust me on this",Not Predatory
"youre kinda different from the others here, i feel like we no joke connect bro more than anyone else that’s all",Predatory
"i feel like we understand each other more than anyone else here, we should talk more alone be honest",Predatory
"ngl the squad energy for real last night was unmatched, we really played like 10 matches in a tbh row that’s all",Not Predatory
"last night was for real hilarious, we stayed in honestly vc for hours and couldnt stop laughing at dumb jokes seriously though",Not Predatory
idk how bro you no joke always top frag but every time you carry our team its wild you feel me,Not Predatory
"we always have good convos, would be cool if we hung out just us irl seriously though",Predatory
that movie we watched last weekend no joke was bro idk way better than i expected honestly you feel me,Not Predatory
"i honestly cant believe we lost that many games in a row, we gotta redeem ourselves tonight be honest",Not Predatory
"you seem really fun to talk tbh to, we should keep chatting lol just us sometime not even kidding",Predatory
"you fr no joke seem really fun to talk lol to, we should for real keep chatting idk just us sometime what do you think",Predatory
"school no joke starts too early bro tomorrow, i’m already tired just thinking about waking up at 6 that’s all",Not Predatory
"i feel like we understand each other more than anyone else here, we for real should talk more tbh alone trust me on this",Predatory
"cant believe you lagged out right before the win, we idk ngl idk were all screaming in vc that’s all",Not Predatory
idk how honestly you always top frag but every time you carry our team its wild be honest,Not Predatory
"i like how you always respond quick, maybe we can ngl talk privately sometime soon not even kidding",Predatory
"you really stand out to me, kinda wish we could talk just the two of us just saying",Predatory
idk how you always top frag but every time you bro carry lol our team tbh tbh its wild what do you think,Not Predatory
"i cant believe we lost that many ngl games in no joke a row, we gotta redeem ourselves tonight be honest",Not Predatory
that movie honestly we watched no joke last weekend idk lol was way better than i expected honestly just saying,Not Predatory
"you seem really fun to talk honestly to, we idk should keep chatting just idk us honestly sometime be honest",Predatory
you make vc fun tbh but i think i’d like it even more if it was just us seriously though,Predatory
"you seem really fun bro idk to talk idk to, we should keep chatting just us sometime you feel me",Predatory
the new update honestly looks solid but i for real bro swear they honestly no joke broke half the weapons again be honest,Not Predatory
idk idk how you always top frag bro but every time you carry our team its wild that’s all,Not Predatory
"this no joke meme is too funny, i actually dropped my lol phone laughing so hard earlier that’s all",Not Predatory
the new lol update looks solid but i swear they broke half the no joke weapons again you feel me,Not Predatory
"i like talking to you, for real ngl bro it feels different, maybe we should keep it private seriously though",Predatory
the new update looks solid but no joke i swear they for real honestly broke half the weapons again trust me on this,Not Predatory
"idk but fr i feel like we get along really well, maybe we should meet one day what do you think",Predatory
"we always have good convos, would be cool if we hung out no joke just us irl what do you think",Predatory
the tbh new for real update no joke looks solid but i swear they broke half the weapons again seriously though,Not Predatory
"we always have good convos, honestly would be cool if we hung out just us irl be honest",Predatory
"we always tbh have idk good convos, would be cool if we hung out just us irl be honest",Predatory
"i like ngl talking to you, it feels for real different, maybe we should keep it private not even kidding",Predatory
the new update looks solid idk but i swear fr no joke they honestly broke bro idk half the weapons again seriously though,Not Predatory
"we always have good convos, would be cool if we hung out just us irl not even kidding",Predatory
"school starts too early tomorrow, i’m already tired just thinking about waking for real up at 6 trust me on this",Not Predatory
"school starts idk too early tomorrow, i’m already tired just thinking about for real waking up at 6 what do you think",Not Predatory
"you really stand out to me, kinda wish we could talk just the two of fr us that’s all",Predatory
the new update looks solid but for real i swear they broke half the weapons again seriously though,Not Predatory
"you really stand out to me, kinda wish we lol could talk just the two of idk us just saying",Predatory
that movie we fr watched last fr weekend idk was way better fr than i no joke expected honestly seriously though,Not Predatory
that movie we watched last honestly weekend was way better fr than ngl i fr expected honestly you feel me,Not Predatory
"school starts too early for real tomorrow, i’m already tired just thinking about waking up at 6 that’s all",Not Predatory
"you idk seem really fun to ngl talk to, we should no joke keep chatting just us sometime you feel me",Predatory
the new update idk looks solid but for real i swear they broke half the lol weapons again not even kidding,Not Predatory
"bro that anime fight scene was insane, no way fr the villain actually pulled that move off you feel me",Not Predatory
"cant believe you lagged out tbh right before lol the win, we were no joke ngl all screaming in vc not even kidding",Not Predatory
idk lol how you always top frag ngl but every time you carry our team for real its wild that’s all,Not Predatory
the new update looks tbh solid but i swear they broke half the weapons again that’s all,Not Predatory
that idk movie we watched last lol weekend idk was lol way better than i expected honestly that’s all,Not Predatory
"bro that anime fight scene was insane, no way the bro villain actually pulled that move off what do you think",Not Predatory
"i feel like we understand each other more than anyone else here, we should for real talk more alone what do you think",Predatory
"you seem really fun lol to idk talk to, we bro should lol keep chatting just us sometime that’s all",Predatory
idk how ngl you always top frag but every time idk you no joke carry our team its wild seriously though,Not Predatory
"i cant believe we lost that many games in a row, we gotta redeem lol ourselves tonight trust me on this",Not Predatory
idk how you always top frag but every time you carry our team its wild you feel me,Not Predatory
"i like how you always respond no joke no joke bro quick, maybe we idk can talk privately sometime soon trust me on this",Predatory
"youre kinda different from the others no joke idk here, i feel like we connect more than anyone else be honest",Predatory
"i like talking to tbh you, it feels different, maybe we should keep it for real tbh private just saying",Predatory
"i cant believe no joke we lost that many games in a row, we gotta redeem ourselves fr tonight not even kidding",Not Predatory
idk how you always top fr frag honestly but every time you carry our team its wild you feel me,Not Predatory
idk how tbh you always top frag but every time you carry our team its wild that’s all,Not Predatory
"you really stand out to honestly me, kinda wish no joke we could talk just the two of us that’s all",Predatory
"we always have good convos, would be cool if we hung out for real just us bro for real irl you feel me",Predatory
"idk but i feel like we get along really well, maybe we should meet one bro day not even kidding",Predatory
"i tbh bro like how you always respond quick, maybe we can talk privately sometime soon trust me on this",Predatory
"you really stand out no joke to me, kinda wish we could talk just the two of us trust me on this",Predatory
"you seem really fun to for real talk to, we should keep chatting just us sometime trust me on this",Predatory
the new update looks solid ngl for real but i lol swear they broke half the weapons again seriously though,Not Predatory
the new update looks solid but i swear they broke idk half the weapons again you feel me,Not Predatory
"we always have good idk convos, would be honestly honestly cool if we hung out just us irl seriously though",Predatory
"you lol seem really ngl fun to bro talk to, we should ngl keep chatting just us sometime just saying",Predatory
"you seem really fun to talk to, we tbh should keep chatting no joke lol just us sometime seriously though",Predatory
"i no joke like tbh how you always respond quick, maybe we can talk privately sometime soon what do you think",Predatory
"i like how lol you always for real respond quick, maybe we can talk privately sometime soon what do you think",Predatory
"we always have good convos, no joke would be cool if we ngl hung out just us irl that’s all",Predatory
"this for real meme is too funny, i actually dropped my phone laughing so hard earlier be honest",Not Predatory
"youre kinda different from the others here, i feel like we connect more ngl than anyone else be honest",Predatory
"bro that anime fight scene was insane, no way the villain actually pulled that move off you feel me",Not Predatory
"cant honestly believe you lagged out right before the win, idk we were all screaming for real in vc trust me on this",Not Predatory
"bro that anime fight scene was insane, no way the villain actually pulled idk that move off you feel me",Not Predatory
"you honestly seem really idk fun to talk to, we should keep chatting just us sometime that’s all",Predatory
that movie we watched last weekend was fr tbh way better than i idk expected tbh honestly you feel me,Not Predatory
"i like bro how you always respond quick, maybe we can no joke talk privately sometime lol lol soon be honest",Predatory
that movie for real we watched last weekend no joke was way honestly better tbh than i expected honestly seriously though,Not Predatory
"i like how you always respond quick, honestly maybe we can lol talk privately sometime soon just saying",Predatory
"i like talking to you, it feels no joke different, maybe we should keep it private seriously though",Predatory
you make vc fun but i think i’d like it even more if it honestly was just us be honest,Predatory
"we always have good convos, bro would be cool if we hung out just us for real irl you feel me",Predatory
"cant ngl believe you lagged out right before the win, we were all screaming in lol vc you feel me",Not Predatory
the new update looks solid but idk ngl i swear they broke lol half the weapons again what do you think,Not Predatory
"you really stand out to me, tbh ngl kinda wish we could talk just the two of us you feel me",Predatory
"bro that anime fight scene was insane, no way the for real villain actually pulled that move off trust me on this",Not Predatory
"you seem really fun no joke honestly to talk to, we should no joke keep chatting just us sometime seriously though",Predatory
"i cant believe we lost that many games in a row, we gotta redeem ourselves tonight you feel me",Not Predatory
"we always have good convos, would be cool if we hung out just us irl just saying",Predatory
"you seem no joke really fun honestly lol to bro talk to, we should keep chatting ngl just tbh us sometime you feel me",Predatory
"you idk seem really fun to talk to, we tbh should keep no joke chatting just us sometime be honest",Predatory
"i feel like we understand each other more than tbh anyone else honestly here, we honestly should talk more alone be honest",Predatory
idk how you always top frag but every time you carry our team its no joke wild seriously though,Not Predatory
"you seem really fun to talk to, we idk should keep bro chatting just us fr sometime you feel me",Predatory
"youre kinda different for real from the lol others here, i idk feel like for real we connect more than anyone else be honest",Predatory
"last night was hilarious, bro we stayed in vc for hours and couldnt stop laughing at dumb jokes just saying",Not Predatory
"i like fr how you always respond quick, maybe we can talk privately tbh sometime ngl soon trust me on this",Predatory
"you really stand out to me, kinda wish we could talk bro just the two of us be honest",Predatory
the bro tbh new update looks solid but fr no joke i swear they broke half the weapons again be honest,Not Predatory
"last night was hilarious, we stayed in vc for hours and couldnt stop lol laughing at dumb jokes trust me on this",Not Predatory
"youre kinda ngl different from the others here, i feel like we connect more than anyone else be honest",Predatory
"we always have good convos, would be tbh no joke cool if we hung ngl out just us irl trust me on this",Predatory
"i cant believe we lost that many games ngl in a row, we gotta redeem ourselves tonight trust me on this",Not Predatory
"bro that anime fight scene idk was insane, no way the villain actually idk pulled that move off not even kidding",Not Predatory
"i like talking idk to ngl you, ngl it feels different, maybe we should keep it private seriously though",Predatory
"idk but i feel like we get fr along really for real well, maybe we should meet no joke one day just saying",Predatory
"last night was hilarious, we stayed in lol vc for hours and couldnt stop honestly laughing at dumb jokes that’s all",Not Predatory
the new update looks solid ngl for real but i swear they broke half the weapons again not even kidding,Not Predatory
you make vc fun but i idk think i’d like it even more if it was just us trust me on this,Predatory
"cant believe you lagged out right before the win, honestly we were all screaming in vc trust me on this",Not Predatory
"you seem really fun lol honestly to talk to, we should lol keep chatting just us sometime what do you think",Predatory
"school starts too early tomorrow, ngl i’m already tired for real just thinking about waking up at 6 that’s all",Not Predatory
"last night was hilarious, we stayed in vc for hours and couldnt stop laughing honestly at dumb jokes not even kidding",Not Predatory
"last night was hilarious, we stayed in vc ngl for hours and couldnt stop laughing at dumb jokes that’s all",Not Predatory
"i idk cant believe we lost tbh that many games in a row, we gotta redeem ourselves tonight not even kidding",Not Predatory
you make vc tbh fun but i think i’d like it even more if it was just us just saying,Predatory
"youre kinda different from the others here, i feel like we for real connect more than anyone else what do you think",Predatory
"this meme ngl is too funny, i actually dropped my phone laughing so hard earlier seriously though",Not Predatory
"this meme is too funny, i actually dropped my phone laughing so hard fr earlier be honest",Not Predatory
"this meme tbh lol is too funny, i actually dropped my phone laughing fr so hard earlier you feel me",Not Predatory
"we always have good tbh convos, would honestly be cool if ngl we hung out just idk us irl what do you think",Predatory
"this meme is too honestly funny, i actually dropped my no joke ngl phone laughing so hard for real earlier that’s all",Not Predatory
"youre kinda different ngl from the others here, i feel like we connect more than anyone else be honest",Predatory
"last bro night was hilarious, we stayed in vc for hours and couldnt stop laughing at dumb jokes that’s all",Not Predatory
"you seem really fun bro to talk to, we honestly should keep tbh chatting just us sometime just saying",Predatory
"dont tell anyone but i think you’re cool, ngl we should idk keep our chats between us you feel me",Predatory
"last night was hilarious, we stayed in vc for hours and couldnt stop laughing at dumb jokes you feel me",Not Predatory
"i bro like talking to you, it feels different, maybe we no joke should keep it private that’s all",Predatory
"idk but fr for real i feel like we get along really well, maybe we should meet one day not even kidding",Predatory
"we always have good convos, would be cool if we hung out just us irl be honest",Predatory
"we always fr have good convos, would be cool if we no joke hung out just idk us irl you feel me",Predatory
"cant believe you lagged out right before the win, we were all ngl idk screaming in vc that’s all",Not Predatory
"i like tbh no joke talking to you, it feels different, maybe we for real should keep it private that’s all",Predatory
"dont tell anyone but tbh i think bro you’re cool, we should keep our chats between us trust me on this",Predatory
"bro that anime fight bro scene was honestly tbh insane, no way the villain actually pulled that move off seriously though",Not Predatory
"cant believe you lagged out right fr before the win, we were all screaming in vc what do you think",Not Predatory
"last night was hilarious, we stayed in vc for tbh hours and couldnt stop laughing at dumb honestly jokes not even kidding",Not Predatory
"school starts too early tomorrow, no joke for real i’m already tired just thinking about waking fr up at 6 be honest",Not Predatory
idk how you always top frag but every ngl time you carry our team its fr for real bro wild you feel me,Not Predatory
"i like talking tbh to you, it feels honestly different, maybe we should keep it private you feel me",Predatory
"i feel like we understand each other more than anyone else bro here, we should talk more alone not even kidding",Predatory
"you really ngl stand out to me, kinda wish bro we could talk just the two of us what do you think",Predatory
you fr make vc fun but i think i’d like it tbh even more if it was just us that’s all,Predatory
that tbh movie we watched last tbh honestly weekend was way better than i honestly no joke expected idk honestly you feel me,Not Predatory
"school starts too early tomorrow, tbh i’m already fr tired just thinking no joke about waking up at 6 not even kidding",Not Predatory
the fr new idk update looks lol solid but i honestly swear they broke half the weapons again you feel me,Not Predatory
"this meme is bro too funny, i actually no joke dropped my phone laughing so hard earlier be honest",Not Predatory
"i like no joke talking for real to you, it feels different, maybe we should keep it private seriously though",Predatory
"you really stand out to me, kinda wish we could talk just the two of for real us trust me on this",Predatory
"idk but i feel tbh like we get along really well, maybe we should meet one day that’s all",Predatory
"i like talking to lol you, ngl it feels different, maybe we should keep it private that’s all",Predatory
"dont tell anyone but i think you’re cool, we should keep our chats between lol us trust me on this",Predatory
"you seem really fun to honestly talk lol to, we should keep chatting just us sometime seriously though",Predatory
"i cant believe we lost that many games in a row, we gotta tbh redeem ourselves tonight trust me on this",Not Predatory
"cant believe for real you lagged out right before the win, we were all idk screaming in vc what do you think",Not Predatory
"you really stand out to me, kinda fr bro wish we could talk just the bro two of us trust me on this",Predatory
"dont tell anyone but i think you’re cool, tbh fr we should keep our chats between us be honest",Predatory
"i cant ngl lol believe we lost that many games in a row, tbh we gotta redeem ourselves tonight that’s all",Not Predatory
"i cant believe we lost that many for real games in a idk row, we gotta redeem ourselves tonight be honest",Not Predatory
"school starts too early tomorrow, i’m already tired just thinking about waking up at 6 that’s all",Not Predatory
"bro that anime fight scene lol was insane, no way tbh the villain actually pulled that move off trust me on this",Not Predatory
"school starts for real too early tomorrow, honestly i’m already tired just thinking about waking up at 6 just saying",Not Predatory
"this fr meme is too for real funny, no joke honestly i honestly lol actually dropped my phone laughing so hard earlier you feel me",Not Predatory
"i like how you ngl always respond quick, maybe we can talk privately sometime soon what do you think",Predatory
idk how you always top frag but every time you carry our team its wild that’s all,Not Predatory
that tbh idk movie we watched last weekend was way better for real than i fr expected honestly seriously though,Not Predatory
"i like ngl how lol you always respond quick, no joke bro maybe ngl we can talk privately sometime soon that’s all",Predatory
"school tbh starts too early tomorrow, i’m already tired just thinking about waking up at 6 seriously though",Not Predatory
idk how you always top frag but every time you carry our team ngl its wild what do you think,Not Predatory
"i like talking to you, it feels no joke different, maybe we idk should ngl keep it private what do you think",Predatory
"this honestly ngl meme is too funny, i actually dropped lol my phone laughing so hard earlier you feel me",Not Predatory
you no joke make vc fun but i think i’d like it even more if it was just us you feel me,Predatory
idk how you always top idk frag but every time idk you carry lol our team its wild what do you think,Not Predatory
"i cant believe we lost that many games in a row, we gotta redeem ourselves fr tonight be honest",Not Predatory
"bro that anime tbh fight scene was insane, no way the villain actually pulled that move tbh off just saying",Not Predatory
"i like talking no joke to you, it for real feels different, no joke maybe we should keep it private just saying",Predatory
"youre kinda different from idk the no joke others here, i feel like we connect more than anyone else seriously though",Predatory
"last night was hilarious, we stayed in vc for hours and couldnt stop laughing at dumb jokes be honest",Not Predatory
you make vc fun but honestly i think i’d like it even more if it was just us that’s all,Predatory
"you really stand out to me, kinda wish we idk could talk just the two of us that’s all",Predatory
idk how you always top frag but no joke every time you carry our team its wild seriously though,Not Predatory
"cant believe you lagged out right before the win, we were all screaming in vc seriously though",Not Predatory
idk how you always top frag but every time you carry our team its wild be honest,Not Predatory
"i like fr how you always respond quick, maybe we can for real talk privately sometime soon be honest",Predatory
you make vc fun but i think i’d like it even more if it lol was just us trust me on this,Predatory
that movie we ngl watched for real last weekend was way for real better than i expected honestly seriously though,Not Predatory
the new update tbh lol looks solid but i swear they broke half idk the weapons again you feel me,Not Predatory
"i like talking to you, it feels different, maybe we honestly should keep it private seriously though",Predatory
"i feel like we understand tbh each other more than anyone else here, for real we should talk more alone that’s all",Predatory
"you seem really fun to talk to, for real we should keep no joke chatting ngl just us sometime just saying",Predatory
"i like how you ngl always respond lol quick, maybe we can talk privately sometime soon what do you think",Predatory
"last night was hilarious, idk we stayed in vc for hours and couldnt stop laughing at idk dumb lol jokes be honest",Not Predatory
idk bro how you always top frag but for real for real every time you carry our team its wild trust me on this,Not Predatory
"dont tell anyone but i think you’re cool, we no joke lol should keep our chats between for real us just saying",Predatory
